original_id_x;date_created;resource_type;specific_resource_type;specific_type;post_type;stream_type;object_name;object_content;from_id;from_username;name;content;final_sentiment;from_display_picture;media_link;link;bio;reply_to_original_id;reply_to_user_id;retweet_from_original_id;retweet_from_user_id;identifikasi;original_id_y;content_y;link_y
"1,79E+16";10/03/2025 12.50.28;social_media;instagram;comment;talk;account;ipbofficial;1818662133;51147568396;dimpunkk;dimpunkk;Cara daftarnya gimana kak🥺 saya ingin masuk ke jurusan pertanian nya;neutral;https://instagram.fbdo9-1.fna.fbcdn.net/v/t51.2885-19/434086307_1104644580658058_1276070523441849926_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo9-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QHavL0EbWbyw2fo5Wh_AyNdc4IVoL25TZ5Xp7VfnA8HGRIyF27UbS9BWMU3hP5A3TU&_nc_ohc=ZOYndguuNk0Q7kNvgFIWGGY&_nc_gid=QF6cWaEL3zf1eHA-DKixVA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYF81Yp9EJ1DczEYweYpl8IAgrhM8AfdmGkSuXRGzoUUQg&oe=67EB1513&_nc_sid=0985b0;;https://instagram.com/p/DGu44prRjL0/17854158210354700;;"3,58E+18";;;;no-take-out;"3,58E+18";"Halo Para Pejuang #KampusTerbaik 🙌🏻  Pendaftaran Jalur SNBT 2025 akan segera dibuka! Pastikan kamu pilih lokasi ujian di Kampus IPB University yaa. Bogor tuh adem loh. So, saat ujian hati dan pikiran kamu akan terbawa adem.  Persiapkan diri kamu sebaik-baiknya, karena IPB University nungguin kamu 💫  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #utbk2025";https://instagram.com/p/DGu44prRjL0
"7,45E+18";26/12/2024 21.18.07;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,07E+18";aljan06hamitaf;Najla;cara dapet brosur nya gimna min;neutral;nan;nan;https://www.tiktok.com/@aljan06hamitaf/video/7452275863242018053;nan;"7,45E+18";nan;nan;nan;no-take-out;"7,45E+18";"Ternyata kakak-kakak yang sibuk cari informasi seputar IPB itu kita sekarang 💫 Halo Calon Mahasiswa #KampusTerbaik! Ada banyak jalan menuju Roma, ada banyak jalur untuk menjadi mahasiswa IPB University!  Yuk, pilih jalurnya dan persiapkan diri kamu. Kami tunggu kamu untuk jadi bagian dari keluarga #KampusTerbaik 🙌🏻 #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #ayomasukipb ";https://www.tiktok.com/@ipbuniversity/video/7452275863242018053
"1,85E+18";05/11/2024 09.13.11;social_media;twitter;status;talk;keyword;IPB;IPB;4663670203;KahmiJu;Kahmi Jakarta Utara Official;Cara HMI Komisariat Sekolah Vokasi IPB Bogor Bekali Kader Baru - Radar Bogor https://t.co/vYrYnkWXsF;neutral;https://pbs.twimg.com/profile_images/1123152024705437696/hTTN7Rk1_normal.jpg;nan;https://twitter.com/KahmiJu/status/1853621554535674313;"Sekretariat MAJELIS DAERAH KAHMI JAKARTA UTARA (MD KAHMI Jakut) Jl. Edam 2 No.7B, Tj.Priok, Jakarta Utara, email: mdkahmijakut@gmail.com";nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,83E+18";29/08/2024 23.20.44;social_media;twitter;status;talk;keyword;IPB;IPB;"1,71E+18";sonofnurr;tentarasajeruk;cara move on dari ipb gimana gaes.;neutral;https://pbs.twimg.com/profile_images/1808401881615699968/HzQkbV2w_normal.jpg;nan;https://twitter.com/sonofnurr/status/1829192470066085911;terserah tuhan saja mau kasih jodoh orang mana asal jangan orang isreal;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,85E+18";24/10/2024 21.38.41;social_media;twitter;status;talk;keyword;IPB;IPB;"1,30E+18";heyreenn;reee;cewe ipb cakep cakep dah (memuji);positive;https://pbs.twimg.com/profile_images/1847548664430153729/xO0kEI94_normal.jpg;nan;https://twitter.com/heyreenn/status/1849460509734826079;nan;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,84E+18";17/09/2024 15.54.01;social_media;twitter;status;talk;keyword;IPB;IPB;"1,24E+18";LewatLensaNews;LewatLensaDotCom;"Charity Concert “September Selalu Ceria”, Bebaskan Mahasiswa IPB dari Persoalan UKT – https://t.co/dVldjChI01 https://t.co/Z9ca8mpoKW";neutral;https://pbs.twimg.com/profile_images/1235810027874615298/hIi5gitG_normal.jpg;nan;https://twitter.com/LewatLensaNews/status/1835965421763334339;"Media music event, art & culture, travelling and lifestyle  Email : lewatlensadotcom@gmail.com";nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,81E+18";09/07/2024 18.32.35;social_media;twitter;status;talk;keyword;IPB;IPB;118971426;korpusIPB;Koran Kampus IPB;CHILDREAM: Program Tim PKM IPB University guna Perkuat Karakter Anak-Anak Korban Kekerasan melalui Metode Play Therapy  https://t.co/CAwaOhxHyr;neutral;https://pbs.twimg.com/profile_images/1079956698704502785/NuhrBH7r_normal.jpg;nan;https://twitter.com/korpusIPB/status/1810638174592409989;Lembaga Pers Mahasiswa IPB —  📞 +62 897-5895-698 (Sayo Nicky S)  ✉ korankampusipb@apps.ipb.ac.id  💼 marcomm.korpusipb@gmail.com;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,89E+18";16/02/2025 16.54.13;social_media;twitter;status;talk;account;ipbofficial;114363810;"1,87E+18";aight25ipb;Morrisax;"Cinta mati IPB @ipbofficial, terima saya ya!!!! https://t.co/nlo8IR3cot";positive ;https://pbs.twimg.com/profile_images/1875339637256024070/mrTh6KV0_normal.jpg;;https://twitter.com/aight25ipb/status/1891063527818805403;;;;;;no-take-out;;;
"1,79E+16";09/09/2024 22.11.39;social_media;instagram;comment;talk;account;ipbofficial;1818662133;66416140721;ourrcinema;ourrcinema;cinta pertama kuw💙😍😢;positive;https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/469113135_603570135456896_2097137348570950965_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2AGViytE9aKBAQSXB-sS_BC7d3K57pZsihGyYB2FjPIdW_zbLHU8rYxL8bIB_fUkhoA&_nc_ohc=UhTZNVF6Dh4Q7kNvgEwYTtV&_nc_gid=119056232e0c45dca40840ffb9c538ae&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBMc7WMmYMPHOWTHdd5xZZCkPa7BqcqfiTUyspehGbzFA&oe=67BCCE7B&_nc_sid=0985b0;nan;https://www.instagram.com/p/C9uEnX_yju6/17852669901269051;nan;"3,42E+18";nan;nan;nan;no-take-out;"3,42E+18";"POV: i love this place for so long 💙  Siapa nih yang selalu jatuh cinta melihat Kampus IPB University? Coba mimin mau tau dong, apa sih yang bikin kamu suka banget sama #KampusTerbaik ini? Komen dibawah yaa!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/C9uEnX_yju6/
"1,81E+16";22/07/2024 21.55.44;social_media;instagram;comment;talk;account;ipbofficial;1818662133;2896578481;novicha_sofriani;novicha_sofriani;Cinta segalaa sudut tentang ipb❤️;positive;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/343291643_254736980356153_4751603656456579438_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=pFKf_Fl-ssMQ7kNvgEJrc_S&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBwOS88aWcgloqBy8di5tCoHAn4POXxJ_J8fLP8Glw0Bw&oe=66A4AA08&_nc_sid=0985b0;nan;https://www.instagram.com/p/C9uEnX_yju6/18109167751402380;nan;"3,42E+18";nan;nan;nan;no-take-out;"3,42E+18";"POV: i love this place for so long 💙  Siapa nih yang selalu jatuh cinta melihat Kampus IPB University? Coba mimin mau tau dong, apa sih yang bikin kamu suka banget sama #KampusTerbaik ini? Komen dibawah yaa!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/C9uEnX_yju6/
"1,82E+18";25/07/2024 18.29.04;social_media;twitter;status;talk;keyword;IPB;IPB;"1,36E+18";chasedeadg;geb;cintailah produk produk ipb (saya) https://t.co/WXv5lHV4eo;positive;https://pbs.twimg.com/profile_images/1746239996213047297/9Ely9sP3_normal.jpg;nan;https://twitter.com/chasedeadg/status/1816435494453907651;IPB 60 | nooo i will never shutup;nan;nan;nan;nan;no-take-out;nan;nan;nan
"7,45E+18";10/12/2024 20.26.54;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,31E+18";rosellalia05;matcha;cintaku 🥺💗;positive;nan;nan;https://www.tiktok.com/@rosellalia05/video/7446708287598267653;nan;"7,45E+18";nan;nan;nan;no-take-out;"7,45E+18";"Rintikan hujan yang turun memberikan kamu kesempatan untuk berhenti sejenak, menikmati sejuknya suasana hari ini.  Untuk #IPBNesian, yuk dijaga selalu kesehatan kamu selama musim hujan ini! #IPBUniversity #IPBNesian #hujan #fyp ";https://www.tiktok.com/@ipbuniversity/video/7446708287598267653
"7,42E+18";27/09/2024 08.05.46;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,87E+18";pucuqubipucukangkung;tomato kak ros;"cintaku,sayangku,my luplup,my heart,my soul,my epriting,my honey,unchhh🥰🥰😘😘💓💓💓";positive;nan;nan;https://www.tiktok.com/@pucuqubipucukangkung/video/7418517736944618758;nan;"7,42E+18";nan;nan;nan;no-take-out;"7,42E+18";"proud to be #IPBNesian 🔥 ngacung, siapa nih yang mau jadi bagian dari keluarga #KampusTerbaik? yuk komen di kolom komentar! #IPBUniversity #IPBNesian #KampusTerbaik #fyp";https://www.tiktok.com/@ipbuniversity/video/7418517736944618758
"1,79E+16";12/08/2024 08.28.12;social_media;instagram;comment;talk;account;ipbofficial;1818662133;1532104476;iezhandayani;iezhandayani;Coba 20th yg lalu ky gini...😂😂;neutral;https://instagram.fcgk40-1.fna.fbcdn.net/v/t51.2885-19/328538233_901406251278639_2953879765339778220_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcgk40-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Hg-bgujtGIwQ7kNvgHOvj8y&_nc_gid=db7e2187dba845c39df55b0305b033ae&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDtveLCw-dxiacVv0a7ZATt1u_1bwNJ7kHYq_YL2A8I9Q&oe=66EF1A66&_nc_sid=0985b0;nan;https://instagram.com/p/C-h5HQISkwg/17884164114092759;nan;"3,43E+18";nan;nan;nan;no-take-out;"3,43E+18";Halo #IPBNesian  Ini kesan dan pesan singkat dari narasumber-narasumber hebat yang telah menghadiri MPKMB 61 IPB University.   Sudah ketemu siapa aja nih selama MPKMB? Share di kolom komentar yaa!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka;https://instagram.com/p/C-h5HQISkwg
"1,79E+16";03/01/2025 17.25.36;social_media;instagram;comment;talk;account;ipbofficial;1818662133;3471104063;priskilaams;priskilaams;"coba ada beginian di vokasi, ga bakal bingung buat bljr dmn";neutral;https://instagram.fbdo2-1.fna.fbcdn.net/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&_nc_ht=instagram.fbdo2-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=6tgOC1EHx0AQ7kNvgEkyYZJ&_nc_gid=2c105c5d05df4afca94710b670969887&edm=AB11_MABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AYA-Y-bfk7b49doNo9U7e06BQHDrP-IEQKGqQlhqbq735Q&oe=677E23A8&_nc_sid=dc5e7f;;https://www.instagram.com/p/DEXBpHTP5l8/17884282734189964;;"3,54E+18";;;;no-take-out;"3,54E+18";"#SpotIPB  Tahun baru, spot baru, semangat baru ✨  Ini dia Co-Creation Lounge, spot baru yang cantik dan super nyaman di Perpustakaan IPB University. Co-Creation Lounge hadir sebagai ruang bagi #IPBNesian untuk berkreasi, berbagi ide, dan bereksplorasi!   Kira-kira akan jadi spot favorit #IPBNesian gak nih? Komen di kolom komentar yaaa  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #spotipb";https://www.instagram.com/p/DEXBpHTP5l8/
"1,92E+18";10/05/2025 10.11.47;social_media;twitter;status;talk;account;ipbofficial;114363810;"1,70E+18";jametkunx;jametkudasi;coba ini @ipbofficial  gk ada niatan buat riset atau udh riset tpi gk ada hasilnya? masak sih kalah sama  brazil.;negative;https://pbs.twimg.com/profile_images/1896800977963159552/yXV1YxmN_normal.jpg;;https://twitter.com/jametkunx/status/1921040441970917394;no bio;;;;;no-take-out;;;
"1,81E+18";19/07/2024 17.03.15;social_media;twitter;status;talk;keyword;IPB;IPB;"1,38E+18";626izi;rayi lagi ldkbn 24;"coi, ga ekspek dpt sv ipb😭😭😭😭 https://t.co/9h0F55A35H";positive;https://pbs.twimg.com/profile_images/1749767213039636480/JVJVdWQu_normal.jpg;nan;https://twitter.com/626izi/status/1814239572785545343;BENERAN JADI ANAK GIZI o(≧∀≦)o;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,81E+16";17/03/2025 10.48.37;social_media;instagram;comment;talk;account;ipbofficial;1818662133;3209960028;kimansiregar_official;kimansiregar_official;"Congrat IPB University @ipbofficial ,keren";positive ;https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/13129312_859114667545223_259426530_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2AFS9WtCI19ItI3YRcimmSHQjWBbP3pFQyIF9szSf0OQZn98ohIBDCbGlYvmOpFreRs&_nc_ohc=jL7WY7pQ4rsQ7kNvgGKNKme&_nc_gid=B-uEj6wDzowBah86ZCbawg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFZQt2TBVNJ5oE0a2KZeBm7Iuz55GV-sKICBhzIzw-ydg&oe=67DE764B&_nc_sid=0985b0;;https://instagram.com/p/DHSHouhSqsJ/18088989814573696;;"3,59E+18";;;;no-take-out;"3,59E+18";"#PrestasiIPB  Pencapaian hari ini menjadi buah dari dedikasi, kerja keras, keringat dan usaha yang tiada henti-hentinya diupayakan.  IPB University berhasil meraih prestasi pada QS World University Rankings by Subject 2025: Agriculture & Forestry, dengan peringkat: - Peringkat 49 Dunia - Peringkat 10 Asia - Peringkat 1 ASEAN - Peringkat 1 Indonesia  Prestasi ini berhasil didapatkan berdasarkan beberapa penilaian, yaitu Research & Discovery (h-Index, sitasi per paper, academic reputation), Global Engagement (international research network), dan Employability (daya saing alumni).  Kami ucapkan terima kasih kepada seluruh pihak yang telah berkontribusi.  Jayalah kampusku, IPB Digdaya!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://instagram.com/p/DHSHouhSqsJ
"1,79E+16";24/11/2024 10.45.36;social_media;instagram;comment;talk;account;ipbofficial;1818662133;1510488565;meilinda28;meilinda28;Congrats 👏 bangga bangettt 😍🔥🔥;positive;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/465269956_2612200385626334_2685863514349044599_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=71bEUNtBW3sQ7kNvgHJ83oz&_nc_gid=a5b0f8f75c0f4016bb5a15f9d867e880&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYAhAdKgvAA3ZCAMuRaDbjhyfFTOLKwAzTij7ESts3mm6w&oe=674970DD&_nc_sid=0985b0;nan;https://www.instagram.com/p/DCvGmPqzKBG/17866307676254673;nan;"3,51E+18";nan;nan;nan;no-take-out;"3,51E+18";"#PrestasiIPB  Pencapaian besar ini bukan menjadi titik akhir, melainkan bagian dari perjalanan panjang untuk meraih impian yang lebih tinggi.   Kami ucapkan terima kasih kepada seluruh pihak yang berkontribusi.   Jayalah kampusku, IPB Digdaya!   #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/DCvGmPqzKBG/
"1,80E+16";17/03/2025 09.49.49;social_media;instagram;comment;talk;account;ipbofficial;1818662133;11216655815;ita.ipb;ita.ipb;Congratulation @ipbofficial 😍;positive ;https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/241214511_377681457266069_669283863335744594_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2AFS9WtCI19ItI3YRcimmSHQjWBbP3pFQyIF9szSf0OQZn98ohIBDCbGlYvmOpFreRs&_nc_ohc=nfxA-zwIiLAQ7kNvgEofStg&_nc_gid=B-uEj6wDzowBah86ZCbawg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYH8-k0FPRGKUodybWTP6qlxqdpfvOefEPC1a4xsV9sY1w&oe=67DE758C&_nc_sid=0985b0;;https://instagram.com/p/DHSHouhSqsJ/18001293623766948;;"3,59E+18";;;;no-take-out;"3,59E+18";"#PrestasiIPB  Pencapaian hari ini menjadi buah dari dedikasi, kerja keras, keringat dan usaha yang tiada henti-hentinya diupayakan.  IPB University berhasil meraih prestasi pada QS World University Rankings by Subject 2025: Agriculture & Forestry, dengan peringkat: - Peringkat 49 Dunia - Peringkat 10 Asia - Peringkat 1 ASEAN - Peringkat 1 Indonesia  Prestasi ini berhasil didapatkan berdasarkan beberapa penilaian, yaitu Research & Discovery (h-Index, sitasi per paper, academic reputation), Global Engagement (international research network), dan Employability (daya saing alumni).  Kami ucapkan terima kasih kepada seluruh pihak yang telah berkontribusi.  Jayalah kampusku, IPB Digdaya!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://instagram.com/p/DHSHouhSqsJ
"1,81E+16";24/11/2024 12.28.54;social_media;instagram;comment;talk;account;ipbofficial;1818662133;7142720804;gachunji_sk;gachunji_sk;Congratulations IPB👏🏽 proud of you ♥️;positive;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/118693880_185378762986315_7549457226928807163_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=WNIjgXLnXy8Q7kNvgE9846b&_nc_gid=a5b0f8f75c0f4016bb5a15f9d867e880&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYCFIHax5w_x-Wp2M8rA2Fq4xZDS44fzmqbbE5Q74oTb7g&oe=67498EBE&_nc_sid=0985b0;nan;https://www.instagram.com/p/DCvGmPqzKBG/18126753667391468;nan;"3,51E+18";nan;nan;nan;no-take-out;"3,51E+18";"#PrestasiIPB  Pencapaian besar ini bukan menjadi titik akhir, melainkan bagian dari perjalanan panjang untuk meraih impian yang lebih tinggi.   Kami ucapkan terima kasih kepada seluruh pihak yang berkontribusi.   Jayalah kampusku, IPB Digdaya!   #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/DCvGmPqzKBG/
"1,81E+16";10/08/2024 19.54.06;social_media;instagram;comment;talk;account;ipbofficial;1818662133;53926298385;astagfirullah.ra;astagfirullah.ra;congratulations to all of you🤍👏;positive;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/452635878_509658955051966_8255588963373801070_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=VgPoGnWILicQ7kNvgFh0a8d&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYCFGAxXvxxPVMEyRjvPfgRkor5sGo5VfvPvfctCfKAyrQ&oe=66BDA94E&_nc_sid=0985b0;nan;https://www.instagram.com/p/C-fN1PpyGEf/18075095392525588;nan;"3,43E+18";nan;nan;nan;no-take-out;"3,43E+18";"Halo #IPBNesian  Narapati Bimantara telah berhasil memecahkan World Record: The Dynamic Human 3D Interactive Motion Kaleidoscope Formation dengan total 76 formasi! Keren banget gak sih?  Biar gak penasaran dengan keseruannya, yuk kita intip keseruan di balik layar pemecahan World Record, melalui video berikut ini!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/C-fN1PpyGEf/
"1,84E+18";10/10/2024 14.34.46;social_media;twitter;status;talk;keyword;IPB;IPB;"1,70E+18";astronotcentil;JOLEE;coping mechanism anak IPB emang ada ada aja dah anjiir 😭😭😭;neutral;https://pbs.twimg.com/profile_images/1743186854990807040/C_x45w8l_normal.jpg;nan;https://twitter.com/astronotcentil/status/1844280395917087096;"kuliah mahal mahal, saatnya marah marah";nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,81E+18";14/07/2024 19.58.34;social_media;twitter;status;talk;keyword;IPB;IPB;"1,80E+18";stuyiee;stus;cowo ipb emg vibesnya green flag deh.. https://t.co/Wtob9fombB;positive;https://pbs.twimg.com/profile_images/1802324994321756160/78FXBSFu_normal.jpg;nan;https://twitter.com/stuyiee/status/1812471752225648819;anotha acc @stusyii;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,82E+18";15/08/2024 10.06.53;social_media;twitter;status;talk;keyword;IPB;IPB;"8,68E+17";Adapuwla;adizty;Coy ada IPB coy https://t.co/XyMkKRfnli;neutral;https://pbs.twimg.com/profile_images/1809237910987980801/yAXGYAC-_normal.jpg;nan;https://twitter.com/Adapuwla/status/1823919260131057746;kyk akun bodong tapi trust me bukan akun bodong 🙏;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,84E+18";09/10/2024 22.00.04;social_media;twitter;status;talk;keyword;IPB;IPB;2858134932;krkp_id;KRKP Indonesia;CTSS IPB University bersama  KRKP menyelenggarakan ISTAKCOS (International Symposium on Transdisciplinary Approach for Knowledge Co-Creation in Sustainability) ke-4 dengan tema “Ecosystem Resilience for Sustainability and Social Justice.”  Tujuan kegiatan ini adalah guna mencapai https://t.co/TMagzVr5e2;neutral;https://pbs.twimg.com/profile_images/522767333819838465/XOQ9y4vb_normal.png;nan;https://twitter.com/krkp_id/status/1844030071943950704;Akun resmi Koalisi Rakyat untuk Kedaulatan Pangan (KRKP) | Sebuah organisasi nirlaba yang lahir atas keprihatinan pada produsen pangan kecil;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,79E+16";09/02/2025 15.32.22;social_media;instagram;comment;talk;account;ipbofficial;1818662133;2166561049;fakhri_aliya;fakhri_aliya;Cuma ketos yang bisa ya? Pengurus lain seperti ketua bidang bisa dipertimbangkan kah?;neutral;https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/247392732_125747996493811_3653237344305037808_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2AHy7XhV4xfBqAkzEeKOzf0icl2GOHPvkMDyfd0tOYqJN81uKdkX7snuI4dtLqAiZbc&_nc_ohc=itS_vGjhJvkQ7kNvgHdVvHh&_nc_gid=bee1fb4ceb724747872738275712e183&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYB22Fs46f1H5X5uzo4Hb2O5KtzBOaPwda5Pru65kRMCxw&oe=67BCCD95&_nc_sid=0985b0;;;;"3,53E+18";;;;no-take-out;;;
"7,44E+18";23/11/2024 18.56.28;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,98E+18";anphjava_;yobahrr_y;cung yg lagi ikutan seleksi FALP batch 4;neutral;nan;nan;https://www.tiktok.com/@anphjava_/video/7439648468030737719;nan;"7,44E+18";nan;nan;nan;no-take-out;"7,44E+18";"IPB joined the trend ✨ IPB secantik ini, yakin gak mau jadi mahasiswanya? Yuk komen, siapa yang udah gak sabar kuliah di #KampusTerbaik!  #IPBUniversity #IPBNesian #trending  #fyp";https://www.tiktok.com/@ipbuniversity/video/7439648468030737719
"1,83E+18";11/09/2024 19.27.11;social_media;twitter;status;talk;keyword;IPB;IPB;18129942;tempodotco;tempo.co;"Curah Hujan Tinggi, Guru Besar IPB Imbau Tingkatkan Imunitas dengan Vitamin C https://t.co/EOcLZq37EV #TempoGaya";neutral;https://pbs.twimg.com/profile_images/1580466468629594112/Q-zcV6aQ_normal.jpg;nan;https://twitter.com/tempodotco/status/1833844739004932396;"#BicaraFakta | Follow us for breaking news, current events, and more at https://t.co/aR6kgUM5in | Read our in-depth coverage at @temponewsroom & @korantempo";nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,87E+18";27/12/2024 18.18.36;social_media;twitter;status;talk;keyword;IPB;IPB;"1,85E+18";GTeaplantation;Geulis teaplantation;"Curhat gw timeline twitter ini banyak jujur. Bagaimana dikampus merasa minoritas, temen2 batak IPB selalu diskriminasi.  Bagaimana di dunia pekerjaan yg notabenenya masyarakat bisnis, menjadi terhalang pengembangan dan ikatannya karena : - skill Gap - ga saling kenal - lack info";negative;https://pbs.twimg.com/profile_images/1851282489907822594/wiBPeq2K_normal.jpg;nan;https://twitter.com/GTeaplantation/status/1872602978613703141;😤;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,81E+16";15/05/2025 18.26.42;social_media;instagram;comment;talk;account;ipbofficial;1818662133;1603961629;oktiaguliu;oktiaguliu;d3 ke s1 gizi ada ga min?;neutral;https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/399869468_687752983425446_7951594635751972417_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGzhjolWbnFm-go4x2NsWVV1A52AAABG__zh0sETfuLfPliBhMF4isLONxPPndjFi4&_nc_ohc=2N9RaTuPC_wQ7kNvwFRipyY&_nc_gid=U_rJSSyuywFJdMe3Q2ChzQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfIoku785pM8aJ9xU2X2vllM2NslifUs3BOhrtn6Ug5NaA&oe=682C8A09&_nc_sid=0985b0;;https://instagram.com/p/DJbWNzpR4WW/18073238927500266;;"3,63E+18";;;;no-take-out;"3,63E+18";Halo #IPBNesian!  Upgrade diri kamu jadi lebih powerful di Sekolah Pascasarjana IPB University!  Catat tanggal penting pendaftaran Sekolah Pascasarjana dan jadi bagian dari keluarga #KampusTerbaik!   Informasi lebih lanjut kunjungi website admisi.ipb.ac.id dan pasca.ipb.ac.id  #IPBUniversity #IPBNesian #KampusTerbaik #DiktisaintekBerdampak;https://instagram.com/p/DJbWNzpR4WW
"1,81E+18";19/07/2024 21.04.47;social_media;twitter;status;talk;keyword;IPB;IPB;"1,34E+18";blueisbbin;✿ mulmul ፝֟፝֟ ²³🐢;Dah se hopeless itu tp alhamdulilah ternyata lolos ipb😭😭 https://t.co/dzHPsgMWXK;positive;https://pbs.twimg.com/profile_images/1682189797492928512/n1fA2DB6_normal.jpg;nan;https://twitter.com/blueisbbin/status/1814300353606951392;ʕ(◍•ᴗ•◍)🪸 kpop♥ || SOSHUM²³ GAPYEAR🫗;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,82E+18";26/07/2024 09.36.43;social_media;twitter;status;talk;keyword;IPB;IPB;"1,25E+18";groaxan_;َ pipps;damn prodi AI.... IPB....;neutral;https://pbs.twimg.com/profile_images/1742541852648095745/63FJ7QKH_normal.jpg;nan;https://twitter.com/groaxan_/status/1816663914844991977;aku suka opor ayam;nan;nan;nan;nan;no-take-out;nan;nan;nan
